GameID,GameDate,Time,AwayTeam,AwayAbbrev,AwayPoints,HomeTeam,HomeAbbrev,HomePoints,Overtime,Attendance,LOG,Arena,SeasonID,Notes
20181213_ORLVCHI,12/13/2018,21:30,Chicago Bulls,CHI,91,Orlando Magic,ORL,97,,20201,2:16,Mexico City Arena,2018-19,"at Mexico City, Mexico"
20181213_PHOVDAL,12/13/2018,22:30,Dallas Mavericks,DAL,89,Phoenix Suns,PHO,99,,13265,2:17,Talking Stick Resort Arena,2018-19,
20181214_BOSVATL,12/14/2018,19:00,Atlanta Hawks,ATL,108,Boston Celtics,BOS,129,,18624,2:10,TD Garden,2018-19,
20181214_CHAVNYK,12/14/2018,19:00,New York Knicks,NYK,126,Charlotte Hornets,CHA,124,OT,17622,2:25,Spectrum Center,2018-19,
20181214_BKNVWAS,12/14/2018,19:30,Washington Wizards,WAS,118,Brooklyn Nets,BKN,125,,13232,2:08,Barclays Center,2018-19,
20181214_CLEVMIL,12/14/2018,19:30,Milwaukee Bucks,MIL,114,Cleveland Cavaliers,CLE,102,,19432,2:16,Quicken Loans Arena,2018-19,
20181214_PHIVIND,12/14/2018,19:30,Indiana Pacers,IND,113,Philadelphia 76ers,PHI,101,,20337,2:23,Wells Fargo Center,2018-19,
20181214_MEMVMIA,12/14/2018,20:00,Miami Heat,MIA,100,Memphis Grizzlies,MEM,97,,16313,2:17,FedEx Forum,2018-19,
20181214_DENVOKC,12/14/2018,22:00,Oklahoma City Thunder,OKC,98,Denver Nuggets,DEN,109,,19520,2:21,Pepsi Center,2018-19,
20181214_PORVTOR,12/14/2018,22:00,Toronto Raptors,TOR,122,Portland Trail Blazers,POR,128,,19458,2:12,Moda Center,2018-19,
20181214_SACVGSW,12/14/2018,22:00,Golden State Warriors,GSW,130,Sacramento Kings,SAC,125,,17583,2:17,Golden 1 Center,2018-19,
20181215_ORLVUTH,12/15/2018,17:00,Utah Jazz,UTH,89,Orlando Magic,ORL,96,,20011,2:13,Mexico City Arena,2018-19,"at Mexico City, Mexico"
20181215_CHAVLAL,12/15/2018,19:00,Los Angeles Lakers,LAL,128,Charlotte Hornets,CHA,100,,19641,2:03,Spectrum Center,2018-19,
20181215_DETVBOS,12/15/2018,19:00,Boston Celtics,BOS,104,Detroit Pistons,DET,113,,17078,2:19,Little Caesars Arena,2018-19,
20181215_MEMVHOU,12/15/2018,20:00,Houston Rockets,HOU,105,Memphis Grizzlies,MEM,97,,16777,2:05,FedEx Forum,2018-19,
20181215_SASVCHI,12/15/2018,20:30,Chicago Bulls,CHI,98,San Antonio Spurs,SAS,93,,18354,2:14,AT&T Center,2018-19,
20181215_OKCVLAC,12/15/2018,21:00,Los Angeles Clippers,LAC,104,Oklahoma City Thunder,OKC,110,,18203,2:17,Chesapeake Energy Arena,2018-19,
20181215_PHOVMIN,12/15/2018,21:00,Minnesota Timberwolves,MIN,99,Phoenix Suns,PHO,107,,14244,2:13,Talking Stick Resort Arena,2018-19,
20181216_BKNVATL,12/16/2018,15:00,Atlanta Hawks,ATL,127,Brooklyn Nets,BKN,144,,13955,2:11,Barclays Center,2018-19,
20181216_CLEVPHI,12/16/2018,15:30,Philadelphia 76ers,PHI,128,Cleveland Cavaliers,CLE,105,,19432,2:05,Quicken Loans Arena,2018-19,
20181216_INDVNYK,12/16/2018,17:00,New York Knicks,NYK,99,Indiana Pacers,IND,110,,16646,2:09,Bankers Life Fieldhouse,2018-19,
20181216_WASVLAL,12/16/2018,18:00,Los Angeles Lakers,LAL,110,Washington Wizards,WAS,128,,20409,2:04,Capital One Arena,2018-19,
20181216_DALVSAC,12/16/2018,19:00,Sacramento Kings,SAC,120,Dallas Mavericks,DAL,113,,19935,2:15,American Airlines Center,2018-19,
20181216_NOHVMIA,12/16/2018,19:00,Miami Heat,MIA,102,New Orleans Pelicans,NOH,96,,15535,2:15,Smoothie King Center,2018-19,
20181216_DENVTOR,12/16/2018,20:00,Toronto Raptors,TOR,86,Denver Nuggets,DEN,95,,19520,2:09,Pepsi Center,2018-19,
20181217_DETVMIL,12/17/2018,19:00,Milwaukee Bucks,MIL,107,Detroit Pistons,DET,104,,15051,2:11,Little Caesars Arena,2018-19,
20181217_NYKVPHO,12/17/2018,19:30,Phoenix Suns,PHO,128,New York Knicks,NYK,110,,18437,2:09,Madison Square Garden (IV),2018-19,
20181217_HOUVUTH,12/17/2018,20:00,Utah Jazz,UTH,97,Houston Rockets,HOU,102,,18055,2:17,Toyota Center,2018-19,
20181217_MINVSAC,12/17/2018,20:00,Sacramento Kings,SAC,105,Minnesota Timberwolves,MIN,132,,12417,2:09,Target Center,2018-19,
20181217_OKCVCHI,12/17/2018,20:00,Chicago Bulls,CHI,96,Oklahoma City Thunder,OKC,121,,18203,2:22,Chesapeake Energy Arena,2018-19,
20181217_SASVPHI,12/17/2018,20:30,Philadelphia 76ers,PHI,96,San Antonio Spurs,SAS,123,,17486,2:03,AT&T Center,2018-19,
20181217_GSWVMEM,12/17/2018,22:30,Memphis Grizzlies,MEM,93,Golden State Warriors,GSW,110,,19596,2:01,Oracle Arena,2018-19,
20181217_LACVPOR,12/17/2018,22:30,Portland Trail Blazers,POR,131,Los Angeles Clippers,LAC,127,,16030,2:25,STAPLES Center,2018-19,
20181218_INDVCLE,12/18/2018,19:00,Cleveland Cavaliers,CLE,92,Indiana Pacers,IND,91,,15630,2:02,Bankers Life Fieldhouse,2018-19,
20181218_ATLVWAS,12/18/2018,19:30,Washington Wizards,WAS,110,Atlanta Hawks,ATL,118,,16489,2:29,State Farm Arena,2018-19,
20181218_BKNVLAL,12/18/2018,19:30,Los Angeles Lakers,LAL,110,Brooklyn Nets,BKN,115,,17732,2:14,Barclays Center,2018-19,
20181218_DENVDAL,12/18/2018,21:00,Dallas Mavericks,DAL,118,Denver Nuggets,DEN,126,,15764,2:18,Pepsi Center,2018-19,
20181219_CHAVCLE,12/19/2018,19:00,Cleveland Cavaliers,CLE,99,Charlotte Hornets,CHA,110,,15179,1:59,Spectrum Center,2018-19,
20181219_ORLVSAS,12/19/2018,19:00,San Antonio Spurs,SAS,129,Orlando Magic,ORL,90,,17138,1:57,Amway Center,2018-19,
20181219_PHIVNYK,12/19/2018,19:00,New York Knicks,NYK,109,Philadelphia 76ers,PHI,131,,20424,2:09,Wells Fargo Center,2018-19,
20181219_BOSVPHO,12/19/2018,19:30,Phoenix Suns,PHO,111,Boston Celtics,BOS,103,,18624,2:05,TD Garden,2018-19,
20181219_TORVIND,12/19/2018,19:30,Indiana Pacers,IND,96,Toronto Raptors,TOR,99,,19800,2:16,Scotiabank Arena,2018-19,
20181219_CHIVBKN,12/19/2018,20:00,Brooklyn Nets,BKN,96,Chicago Bulls,CHI,93,,18065,2:08,United Center,2018-19,
20181219_HOUVWAS,12/19/2018,20:00,Washington Wizards,WAS,118,Houston Rockets,HOU,136,,18055,2:03,Toyota Center,2018-19,
20181219_MILVNOH,12/19/2018,20:00,New Orleans Pelicans,NOH,115,Milwaukee Bucks,MIL,123,,17341,2:10,Fiserv Forum,2018-19,
20181219_MINVDET,12/19/2018,20:00,Detroit Pistons,DET,129,Minnesota Timberwolves,MIN,123,OT,15883,2:45,Target Center,2018-19,
20181219_UTHVGSW,12/19/2018,21:00,Golden State Warriors,GSW,103,Utah Jazz,UTH,108,,18306,2:11,Vivint Smart Home Arena,2018-19,
20181219_PORVMEM,12/19/2018,22:00,Memphis Grizzlies,MEM,92,Portland Trail Blazers,POR,99,,19412,2:05,Moda Center,2018-19,
20181219_SACVOKC,12/19/2018,22:00,Oklahoma City Thunder,OKC,132,Sacramento Kings,SAC,113,,17583,2:09,Golden 1 Center,2018-19,
20181220_MIAVHOU,12/20/2018,20:00,Houston Rockets,HOU,99,Miami Heat,MIA,101,,19600,2:25,AmericanAirlines Arena,2018-19,
20181220_LACVDAL,12/20/2018,22:30,Dallas Mavericks,DAL,121,Los Angeles Clippers,LAC,125,,17528,2:26,STAPLES Center,2018-19,
20181221_CHAVDET,12/21/2018,19:00,Detroit Pistons,DET,86,Charlotte Hornets,CHA,98,,15812,2:15,Spectrum Center,2018-19,
20181221_TORVCLE,12/21/2018,19:00,Cleveland Cavaliers,CLE,110,Toronto Raptors,TOR,126,,19800,2:12,Scotiabank Arena,2018-19,
20181221_BKNVIND,12/21/2018,19:30,Indiana Pacers,IND,114,Brooklyn Nets,BKN,106,,13302,2:15,Barclays Center,2018-19,
20181221_NYKVATL,12/21/2018,19:30,Atlanta Hawks,ATL,114,New York Knicks,NYK,107,,19080,2:14,Madison Square Garden (IV),2018-19,
20181221_BOSVMIL,12/21/2018,20:00,Milwaukee Bucks,MIL,120,Boston Celtics,BOS,107,,18624,2:17,TD Garden,2018-19,
20181221_CHIVORL,12/21/2018,20:00,Orlando Magic,ORL,80,Chicago Bulls,CHI,90,,20436,2:10,United Center,2018-19,
20181221_SASVMIN,12/21/2018,20:30,Minnesota Timberwolves,MIN,98,San Antonio Spurs,SAS,124,,17708,2:06,AT&T Center,2018-19,
20181221_PORVUTH,12/21/2018,22:00,Utah Jazz,UTH,120,Portland Trail Blazers,POR,90,,19127,2:00,Moda Center,2018-19,
20181221_SACVMEM,12/21/2018,22:00,Memphis Grizzlies,MEM,99,Sacramento Kings,SAC,102,,16369,2:15,Golden 1 Center,2018-19,
20181221_LALVNOH,12/21/2018,22:30,New Orleans Pelicans,NOH,104,Los Angeles Lakers,LAL,112,,18997,2:20,STAPLES Center,2018-19,
20181222_LACVDEN,12/22/2018,17:00,Denver Nuggets,DEN,111,Los Angeles Clippers,LAC,132,,16571,2:07,STAPLES Center,2018-19,
20181222_WASVPHO,12/22/2018,19:00,Phoenix Suns,PHO,146,Washington Wizards,WAS,149,3OT,16571,3:04,Capital One Arena,2018-19,
20181222_PHIVTOR,12/22/2018,19:30,Toronto Raptors,TOR,101,Philadelphia 76ers,PHI,126,,20691,2:12,Wells Fargo Center,2018-19,
20181222_HOUVSAS,12/22/2018,20:00,San Antonio Spurs,SAS,101,Houston Rockets,HOU,108,,18055,2:01,Toyota Center,2018-19,
20181222_MIAVMIL,12/22/2018,20:00,Milwaukee Bucks,MIL,87,Miami Heat,MIA,94,,19600,2:09,AmericanAirlines Arena,2018-19,
20181222_GSWVDAL,12/22/2018,20:30,Dallas Mavericks,DAL,116,Golden State Warriors,GSW,120,,19596,2:11,Oracle Arena,2018-19,
20181222_UTHVOKC,12/22/2018,21:00,Oklahoma City Thunder,OKC,107,Utah Jazz,UTH,106,,18306,2:11,Vivint Smart Home Arena,2018-19,
20181223_DETVATL,12/23/2018,16:00,Atlanta Hawks,ATL,98,Detroit Pistons,DET,95,,16532,2:23,Little Caesars Arena,2018-19,
20181223_INDVWAS,12/23/2018,17:00,Washington Wizards,WAS,89,Indiana Pacers,IND,105,,17923,2:08,Bankers Life Fieldhouse,2018-19,
20181223_BOSVCHA,12/23/2018,18:00,Charlotte Hornets,CHA,103,Boston Celtics,BOS,119,,18624,2:03,TD Garden,2018-19,
20181223_BKNVPHO,12/23/2018,18:00,Phoenix Suns,PHO,103,Brooklyn Nets,BKN,111,,15310,2:04,Barclays Center,2018-19,
20181223_CLEVCHI,12/23/2018,18:00,Chicago Bulls,CHI,112,Cleveland Cavaliers,CLE,92,,19432,2:04,Quicken Loans Arena,2018-19,
20181223_ORLVMIA,12/23/2018,18:00,Miami Heat,MIA,115,Orlando Magic,ORL,91,,18846,2:17,Amway Center,2018-19,
20181223_SACVNOH,12/23/2018,18:00,New Orleans Pelicans,NOH,117,Sacramento Kings,SAC,122,,16643,2:18,Golden 1 Center,2018-19,
20181223_OKCVMIN,12/23/2018,20:00,Minnesota Timberwolves,MIN,114,Oklahoma City Thunder,OKC,112,,18203,2:26,Chesapeake Energy Arena,2018-19,
20181223_GSWVLAC,12/23/2018,20:30,Los Angeles Clippers,LAC,127,Golden State Warriors,GSW,129,,19596,2:22,Oracle Arena,2018-19,
20181223_PORVDAL,12/23/2018,21:00,Dallas Mavericks,DAL,118,Portland Trail Blazers,POR,121,OT,19707,2:26,Moda Center,2018-19,
20181223_LALVMEM,12/23/2018,21:30,Memphis Grizzlies,MEM,107,Los Angeles Lakers,LAL,99,,18997,2:10,STAPLES Center,2018-19,
20181225_NYKVMIL,12/25/2018,12:00,Milwaukee Bucks,MIL,109,New York Knicks,NYK,95,,19812,2:11,Madison Square Garden (IV),2018-19,
20181225_HOUVOKC,12/25/2018,15:00,Oklahoma City Thunder,OKC,109,Houston Rockets,HOU,113,,18055,2:16,Toyota Center,2018-19,
20181225_BOSVPHI,12/25/2018,17:30,Philadelphia 76ers,PHI,114,Boston Celtics,BOS,121,OT,18624,2:28,TD Garden,2018-19,
20181225_GSWVLAL,12/25/2018,20:00,Los Angeles Lakers,LAL,127,Golden State Warriors,GSW,101,,19596,2:21,Oracle Arena,2018-19,
20181225_UTHVPOR,12/25/2018,22:30,Portland Trail Blazers,POR,96,Utah Jazz,UTH,117,,18306,2:14,Vivint Smart Home Arena,2018-19,
20181226_DETVWAS,12/26/2018,19:00,Washington Wizards,WAS,95,Detroit Pistons,DET,106,,17534,2:14,Little Caesars Arena,2018-19,
20181226_ORLVPHO,12/26/2018,19:00,Phoenix Suns,PHO,122,Orlando Magic,ORL,120,OT,16755,2:23,Amway Center,2018-19,
20181226_ATLVIND,12/26/2018,19:30,Indiana Pacers,IND,129,Atlanta Hawks,ATL,121,,15026,2:17,State Farm Arena,2018-19,
20181226_BKNVCHA,12/26/2018,19:30,Charlotte Hornets,CHA,132,Brooklyn Nets,BKN,134,2OT,14309,2:46,Barclays Center,2018-19,
20181226_MIAVTOR,12/26/2018,19:30,Toronto Raptors,TOR,106,Miami Heat,MIA,104,,19902,2:10,AmericanAirlines Arena,2018-19,
20181226_CHIVMIN,12/26/2018,20:00,Minnesota Timberwolves,MIN,119,Chicago Bulls,CHI,94,,21852,2:01,United Center,2018-19,
20181226_MEMVCLE,12/26/2018,20:00,Cleveland Cavaliers,CLE,87,Memphis Grizzlies,MEM,95,,16424,2:12,FedEx Forum,2018-19,
20181226_DALVNOH,12/26/2018,20:30,New Orleans Pelicans,NOH,119,Dallas Mavericks,DAL,122,,20340,2:20,American Airlines Center,2018-19,
20181226_SASVDEN,12/26/2018,20:30,Denver Nuggets,DEN,103,San Antonio Spurs,SAS,111,,18408,2:12,AT&T Center,2018-19,
20181226_LACVSAC,12/26/2018,22:30,Sacramento Kings,SAC,118,Los Angeles Clippers,LAC,127,,19068,2:09,STAPLES Center,2018-19,
20181227_HOUVBOS,12/27/2018,20:00,Boston Celtics,BOS,113,Houston Rockets,HOU,127,,18055,2:17,Toyota Center,2018-19,
20181227_MILVNYK,12/27/2018,20:00,New York Knicks,NYK,96,Milwaukee Bucks,MIL,112,,18058,2:09,Fiserv Forum,2018-19,
20181227_SACVLAL,12/27/2018,22:00,Los Angeles Lakers,LAL,116,Sacramento Kings,SAC,117,,17583,2:13,Golden 1 Center,2018-19,
20181227_GSWVPOR,12/27/2018,22:30,Portland Trail Blazers,POR,110,Golden State Warriors,GSW,109,OT,19596,2:27,Oracle Arena,2018-19,
20181227_UTHVPHI,12/27/2018,22:30,Philadelphia 76ers,PHI,114,Utah Jazz,UTH,97,,18306,2:18,Vivint Smart Home Arena,2018-19,
20181228_CHAVBKN,12/28/2018,19:00,Brooklyn Nets,BKN,87,Charlotte Hornets,CHA,100,,19411,2:06,Spectrum Center,2018-19,
20181228_INDVDET,12/28/2018,19:00,Detroit Pistons,DET,88,Indiana Pacers,IND,125,,17923,2:03,Bankers Life Fieldhouse,2018-19,
20181228_ORLVTOR,12/28/2018,19:00,Toronto Raptors,TOR,87,Orlando Magic,ORL,116,,18846,2:06,Amway Center,2018-19,
20181228_WASVCHI,12/28/2018,19:00,Chicago Bulls,CHI,101,Washington Wizards,WAS,92,,20409,2:05,Capital One Arena,2018-19,
20181228_MIAVCLE,12/28/2018,20:00,Cleveland Cavaliers,CLE,94,Miami Heat,MIA,118,,19617,2:05,AmericanAirlines Arena,2018-19,
20181228_MINVATL,12/28/2018,20:00,Atlanta Hawks,ATL,123,Minnesota Timberwolves,MIN,120,OT,18978,2:39,Target Center,2018-19,
20181228_NOHVDAL,12/28/2018,20:00,Dallas Mavericks,DAL,112,New Orleans Pelicans,NOH,114,,18364,2:22,Smoothie King Center,2018-19,
20181228_DENVSAS,12/28/2018,21:00,San Antonio Spurs,SAS,99,Denver Nuggets,DEN,102,,20076,2:16,Pepsi Center,2018-19,
20181228_PHOVOKC,12/28/2018,21:00,Oklahoma City Thunder,OKC,118,Phoenix Suns,PHO,102,,18055,2:03,Talking Stick Resort Arena,2018-19,
20181228_LALVLAC,12/28/2018,22:30,Los Angeles Clippers,LAC,118,Los Angeles Lakers,LAL,107,,18997,2:18,STAPLES Center,2018-19,
20181229_MILVBKN,12/29/2018,17:00,Brooklyn Nets,BKN,115,Milwaukee Bucks,MIL,129,,17918,2:11,Fiserv Forum,2018-19,
20181229_NOHVHOU,12/29/2018,19:00,Houston Rockets,HOU,108,New Orleans Pelicans,NOH,104,,17555,2:20,Smoothie King Center,2018-19,
20181229_WASVCHA,12/29/2018,19:00,Charlotte Hornets,CHA,126,Washington Wizards,WAS,130,,17197,2:20,Capital One Arena,2018-19,
20181229_ATLVCLE,12/29/2018,19:30,Cleveland Cavaliers,CLE,108,Atlanta Hawks,ATL,111,,16460,2:21,State Farm Arena,2018-19,
20181229_MEMVBOS,12/29/2018,20:00,Boston Celtics,BOS,112,Memphis Grizzlies,MEM,103,,17794,2:20,FedEx Forum,2018-19,
20181229_UTHVNYK,12/29/2018,20:00,New York Knicks,NYK,97,Utah Jazz,UTH,129,,18306,2:01,Vivint Smart Home Arena,2018-19,
20181229_PHOVDEN,12/29/2018,21:00,Denver Nuggets,DEN,122,Phoenix Suns,PHO,118,,14975,2:15,Talking Stick Resort Arena,2018-19,
20181229_PORVGSW,12/29/2018,22:00,Golden State Warriors,GSW,115,Portland Trail Blazers,POR,105,,19797,2:13,Moda Center,2018-19,
20181229_LACVSAS,12/29/2018,22:30,San Antonio Spurs,SAS,122,Los Angeles Clippers,LAC,111,,19068,2:16,STAPLES Center,2018-19,
20181230_ORLVDET,12/30/2018,15:30,Detroit Pistons,DET,107,Orlando Magic,ORL,109,,17761,2:18,Amway Center,2018-19,
20181230_MIAVMIN,12/30/2018,18:00,Minnesota Timberwolves,MIN,113,Miami Heat,MIA,104,,19600,2:25,AmericanAirlines Arena,2018-19,
20181230_TORVCHI,12/30/2018,18:00,Chicago Bulls,CHI,89,Toronto Raptors,TOR,95,,19800,2:09,Scotiabank Arena,2018-19,
20181230_DALVOKC,12/30/2018,19:00,Oklahoma City Thunder,OKC,103,Dallas Mavericks,DAL,105,,20380,2:11,American Airlines Center,2018-19,
20181230_PORVPHI,12/30/2018,21:00,Philadelphia 76ers,PHI,95,Portland Trail Blazers,POR,129,,19393,2:12,Moda Center,2018-19,
20181230_LALVSAC,12/30/2018,21:30,Sacramento Kings,SAC,114,Los Angeles Lakers,LAL,121,,18997,2:08,STAPLES Center,2018-19,
20181231_INDVATL,12/31/2018,15:00,Atlanta Hawks,ATL,108,Indiana Pacers,IND,116,,17923,2:09,Bankers Life Fieldhouse,2018-19,
20181231_CHAVORL,12/31/2018,18:00,Orlando Magic,ORL,100,Charlotte Hornets,CHA,125,,14694,2:04,Spectrum Center,2018-19,
20181231_HOUVMEM,12/31/2018,19:00,Memphis Grizzlies,MEM,101,Houston Rockets,HOU,113,,18055,2:17,Toyota Center,2018-19,
20181231_SASVBOS,12/31/2018,19:00,Boston Celtics,BOS,111,San Antonio Spurs,SAS,120,,18354,2:03,AT&T Center,2018-19,
20181231_NOHVMIN,12/31/2018,20:00,Minnesota Timberwolves,MIN,114,New Orleans Pelicans,NOH,123,,14904,2:16,Smoothie King Center,2018-19,
20181231_OKCVDAL,12/31/2018,20:00,Dallas Mavericks,DAL,102,Oklahoma City Thunder,OKC,122,,18203,2:24,Chesapeake Energy Arena,2018-19,
20181231_PHOVGSW,12/31/2018,21:00,Golden State Warriors,GSW,132,Phoenix Suns,PHO,109,,16906,2:10,Talking Stick Resort Arena,2018-19,
20190101_TORVUTH,1/1/2019,19:30,Utah Jazz,UTH,116,Toronto Raptors,TOR,122,,19800,2:19,Scotiabank Arena,2018-19,
20190101_MILVDET,1/1/2019,20:00,Detroit Pistons,DET,98,Milwaukee Bucks,MIL,121,,17534,2:09,Fiserv Forum,2018-19,
20190101_DENVNYK,1/1/2019,21:00,New York Knicks,NYK,108,Denver Nuggets,DEN,115,,19520,2:14,Pepsi Center,2018-19,
20190101_SACVPOR,1/1/2019,21:00,Portland Trail Blazers,POR,113,Sacramento Kings,SAC,108,OT,17583,2:21,Golden 1 Center,2018-19,
20190101_LACVPHI,1/1/2019,22:30,Philadelphia 76ers,PHI,119,Los Angeles Clippers,LAC,113,,17868,2:32,STAPLES Center,2018-19,
20190102_CHAVDAL,1/2/2019,19:00,Dallas Mavericks,DAL,122,Charlotte Hornets,CHA,84,,16955,2:04,Spectrum Center,2018-19,
20190102_CLEVMIA,1/2/2019,19:00,Miami Heat,MIA,117,Cleveland Cavaliers,CLE,92,,19432,1:56,Quicken Loans Arena,2018-19,
20190102_WASVATL,1/2/2019,19:00,Atlanta Hawks,ATL,98,Washington Wizards,WAS,114,,15324,2:09,Capital One Arena,2018-19,
20190102_BKNVNOH,1/2/2019,19:30,New Orleans Pelicans,NOH,121,Brooklyn Nets,BKN,126,,16890,2:10,Barclays Center,2018-19,
20190102_BOSVMIN,1/2/2019,20:00,Minnesota Timberwolves,MIN,102,Boston Celtics,BOS,115,,18624,2:09,TD Garden,2018-19,
20190102_CHIVORL,1/2/2019,20:00,Orlando Magic,ORL,112,Chicago Bulls,CHI,84,,19013,1:54,United Center,2018-19,
20190102_MEMVDET,1/2/2019,20:00,Detroit Pistons,DET,101,Memphis Grizzlies,MEM,94,,14109,2:13,FedEx Forum,2018-19,
20190102_PHOVPHI,1/2/2019,21:00,Philadelphia 76ers,PHI,132,Phoenix Suns,PHO,127,,15226,2:29,Talking Stick Resort Arena,2018-19,
20190102_LALVOKC,1/2/2019,22:30,Oklahoma City Thunder,OKC,107,Los Angeles Lakers,LAL,100,,18997,2:25,STAPLES Center,2018-19,
20190103_SASVTOR,1/3/2019,20:00,Toronto Raptors,TOR,107,San Antonio Spurs,SAS,125,,18354,2:17,AT&T Center,2018-19,
20190103_SACVDEN,1/3/2019,22:00,Denver Nuggets,DEN,117,Sacramento Kings,SAC,113,,17583,2:14,Golden 1 Center,2018-19,
20190103_GSWVHOU,1/3/2019,22:30,Houston Rockets,HOU,135,Golden State Warriors,GSW,134,OT,19596,2:31,Oracle Arena,2018-19,
20190104_CLEVUTH,1/4/2019,19:30,Utah Jazz,UTH,117,Cleveland Cavaliers,CLE,91,,19432,2:02,Quicken Loans Arena,2018-19,
20190104_BOSVDAL,1/4/2019,20:00,Dallas Mavericks,DAL,93,Boston Celtics,BOS,114,,18624,2:05,TD Garden,2018-19,
20190104_CHIVIND,1/4/2019,20:00,Indiana Pacers,IND,119,Chicago Bulls,CHI,116,OT,21284,2:20,United Center,2018-19,
20190104_MEMVBKN,1/4/2019,20:00,Brooklyn Nets,BKN,109,Memphis Grizzlies,MEM,100,,16683,2:21,FedEx Forum,2018-19,
20190104_MIAVWAS,1/4/2019,20:00,Washington Wizards,WAS,109,Miami Heat,MIA,115,,19600,2:16,AmericanAirlines Arena,2018-19,
20190104_MINVORL,1/4/2019,20:00,Orlando Magic,ORL,103,Minnesota Timberwolves,MIN,120,,14355,2:10,Target Center,2018-19,
20190104_MILVATL,1/4/2019,20:30,Atlanta Hawks,ATL,112,Milwaukee Bucks,MIL,144,,17632,2:12,Fiserv Forum,2018-19,
20190104_PHOVLAC,1/4/2019,21:00,Los Angeles Clippers,LAC,121,Phoenix Suns,PHO,111,,14764,2:11,Talking Stick Resort Arena,2018-19,
20190104_LALVNYK,1/4/2019,22:30,New York Knicks,NYK,119,Los Angeles Lakers,LAL,112,,18997,2:17,STAPLES Center,2018-19,
20190104_PORVOKC,1/4/2019,22:30,Oklahoma City Thunder,OKC,111,Portland Trail Blazers,POR,109,,19393,2:13,Moda Center,2018-19,
20190105_DENVCHA,1/5/2019,17:00,Charlotte Hornets,CHA,110,Denver Nuggets,DEN,123,,19861,2:12,Pepsi Center,2018-19,
20190105_DETVUTH,1/5/2019,19:00,Utah Jazz,UTH,110,Detroit Pistons,DET,105,,17255,2:18,Little Caesars Arena,2018-19,
20190105_PHIVDAL,1/5/2019,19:30,Dallas Mavericks,DAL,100,Philadelphia 76ers,PHI,106,,20656,2:13,Wells Fargo Center,2018-19,
20190105_CLEVNOH,1/5/2019,20:00,New Orleans Pelicans,NOH,133,Cleveland Cavaliers,CLE,98,,19432,2:06,Quicken Loans Arena,2018-19,
20190105_MILVTOR,1/5/2019,20:30,Toronto Raptors,TOR,123,Milwaukee Bucks,MIL,116,,18028,2:14,Fiserv Forum,2018-19,
20190105_SASVMEM,1/5/2019,20:30,Memphis Grizzlies,MEM,88,San Antonio Spurs,SAS,108,,18354,2:07,AT&T Center,2018-19,
20190105_PORVHOU,1/5/2019,22:00,Houston Rockets,HOU,101,Portland Trail Blazers,POR,110,,19577,2:05,Moda Center,2018-19,
20190105_SACVGSW,1/5/2019,22:00,Golden State Warriors,GSW,127,Sacramento Kings,SAC,123,,17583,2:06,Golden 1 Center,2018-19,
20190106_CHIVBKN,1/6/2019,15:30,Brooklyn Nets,BKN,117,Chicago Bulls,CHI,100,,19265,2:02,United Center,2018-19,
20190106_LACVORL,1/6/2019,15:30,Orlando Magic,ORL,96,Los Angeles Clippers,LAC,106,,16616,2:07,STAPLES Center,2018-19,
20190106_MINVLAL,1/6/2019,15:30,Los Angeles Lakers,LAL,86,Minnesota Timberwolves,MIN,108,,18978,2:14,Target Center,2018-19,
20190106_ATLVMIA,1/6/2019,18:00,Miami Heat,MIA,82,Atlanta Hawks,ATL,106,,16630,2:07,State Farm Arena,2018-19,
20190106_OKCVWAS,1/6/2019,19:00,Washington Wizards,WAS,116,Oklahoma City Thunder,OKC,98,,18203,2:05,Chesapeake Energy Arena,2018-19,
20190106_TORVIND,1/6/2019,19:30,Indiana Pacers,IND,105,Toronto Raptors,TOR,121,,19800,2:04,Scotiabank Arena,2018-19,
20190106_PHOVCHA,1/6/2019,20:00,Charlotte Hornets,CHA,119,Phoenix Suns,PHO,113,,13110,2:19,Talking Stick Resort Arena,2018-19,
20190107_DETVSAS,1/7/2019,19:00,San Antonio Spurs,SAS,119,Detroit Pistons,DET,107,,13107,2:12,Little Caesars Arena,2018-19,
20190107_BOSVBKN,1/7/2019,19:30,Brooklyn Nets,BKN,95,Boston Celtics,BOS,116,,18624,2:06,TD Garden,2018-19,
20190107_HOUVDEN,1/7/2019,20:00,Denver Nuggets,DEN,113,Houston Rockets,HOU,125,,18055,2:09,Toyota Center,2018-19,
20190107_MILVUTH,1/7/2019,20:00,Utah Jazz,UTH,102,Milwaukee Bucks,MIL,114,,17341,2:07,Fiserv Forum,2018-19,
20190107_NOHVMEM,1/7/2019,20:00,Memphis Grizzlies,MEM,95,New Orleans Pelicans,NOH,114,,14624,2:09,Smoothie King Center,2018-19,
20190107_DALVLAL,1/7/2019,20:30,Los Angeles Lakers,LAL,107,Dallas Mavericks,DAL,97,,20354,2:20,American Airlines Center,2018-19,
20190107_PORVNYK,1/7/2019,22:00,New York Knicks,NYK,101,Portland Trail Blazers,POR,111,,19026,2:05,Moda Center,2018-19,
20190107_SACVORL,1/7/2019,22:00,Orlando Magic,ORL,95,Sacramento Kings,SAC,111,,15724,2:00,Golden 1 Center,2018-19,
